Time_Index,NG,nuclear,NGCCS,nuclear_fusion,None
79497,8.661,0.66,9.61608,0,0
79498,8.661,0.66,9.61608,0,0
79499,8.661,0.66,9.61608,0,0
79500,8.661,0.66,9.61608,0,0
79501,8.661,0.66,9.61608,0,0
79502,8.661,0.66,9.61608,0,0
79503,8.661,0.66,9.61608,0,0
79504,8.661,0.66,9.61608,0,0
79505,8.661,0.66,9.61608,0,0
79506,8.661,0.66,9.61608,0,0
79507,8.661,0.66,9.61608,0,0
79508,8.661,0.66,9.61608,0,0
79509,8.661,0.66,9.61608,0,0
79510,8.661,0.66,9.61608,0,0
79511,8.661,0.66,9.61608,0,0
79512,8.661,0.66,9.61608,0,0
79513,8.661,0.66,9.61608,0,0
79514,8.661,0.66,9.61608,0,0
79515,8.661,0.66,9.61608,0,0
79516,8.661,0.66,9.61608,0,0
79517,8.661,0.66,9.61608,0,0
79518,8.661,0.66,9.61608,0,0
79519,8.661,0.66,9.61608,0,0
79520,8.661,0.66,9.61608,0,0
79521,8.661,0.66,9.61608,0,0
79522,8.661,0.66,9.61608,0,0
79523,8.661,0.66,9.61608,0,0
79524,8.661,0.66,9.61608,0,0
79525,8.661,0.66,9.61608,0,0
79526,8.661,0.66,9.61608,0,0
79527,8.661,0.66,9.61608,0,0
79528,8.661,0.66,9.61608,0,0
79529,8.661,0.66,9.61608,0,0
79530,8.661,0.66,9.61608,0,0
79531,8.661,0.66,9.61608,0,0
79532,8.661,0.66,9.61608,0,0
79533,8.661,0.66,9.61608,0,0
79534,8.661,0.66,9.61608,0,0
79535,8.661,0.66,9.61608,0,0
79536,8.661,0.66,9.61608,0,0
79537,8.661,0.66,9.61608,0,0
79538,8.661,0.66,9.61608,0,0
79539,8.661,0.66,9.61608,0,0
79540,8.661,0.66,9.61608,0,0
79541,8.661,0.66,9.61608,0,0
79542,8.661,0.66,9.61608,0,0
79543,8.661,0.66,9.61608,0,0
79544,8.661,0.66,9.61608,0,0
79545,8.661,0.66,9.61608,0,0
79546,8.661,0.66,9.61608,0,0
79547,8.661,0.66,9.61608,0,0
79548,8.661,0.66,9.61608,0,0
79549,8.661,0.66,9.61608,0,0
79550,8.661,0.66,9.61608,0,0
79551,8.661,0.66,9.61608,0,0
79552,8.661,0.66,9.61608,0,0
79553,8.661,0.66,9.61608,0,0
79554,8.661,0.66,9.61608,0,0
79555,8.661,0.66,9.61608,0,0
79556,8.661,0.66,9.61608,0,0
79557,8.661,0.66,9.61608,0,0
79558,8.661,0.66,9.61608,0,0
79559,8.661,0.66,9.61608,0,0
79560,8.661,0.66,9.61608,0,0
79561,8.661,0.66,9.61608,0,0
79562,8.661,0.66,9.61608,0,0
79563,8.661,0.66,9.61608,0,0
79564,8.661,0.66,9.61608,0,0
79565,8.661,0.66,9.61608,0,0
79566,8.661,0.66,9.61608,0,0
79567,8.661,0.66,9.61608,0,0
79568,8.661,0.66,9.61608,0,0
79569,8.661,0.66,9.61608,0,0
79570,8.661,0.66,9.61608,0,0
79571,8.661,0.66,9.61608,0,0
79572,8.661,0.66,9.61608,0,0
79573,8.661,0.66,9.61608,0,0
79574,8.661,0.66,9.61608,0,0
79575,8.661,0.66,9.61608,0,0
79576,8.661,0.66,9.61608,0,0
79577,8.661,0.66,9.61608,0,0
79578,8.661,0.66,9.61608,0,0
79579,8.661,0.66,9.61608,0,0
79580,8.661,0.66,9.61608,0,0
79581,8.661,0.66,9.61608,0,0
79582,8.661,0.66,9.61608,0,0
79583,8.661,0.66,9.61608,0,0
79584,8.661,0.66,9.61608,0,0
79585,8.275,0.66,9.23008,0,0
79586,8.275,0.66,9.23008,0,0
79587,8.275,0.66,9.23008,0,0
79588,8.275,0.66,9.23008,0,0
79589,8.275,0.66,9.23008,0,0
79590,8.275,0.66,9.23008,0,0
79591,8.275,0.66,9.23008,0,0
79592,8.275,0.66,9.23008,0,0
79593,8.275,0.66,9.23008,0,0
79594,8.275,0.66,9.23008,0,0
79595,8.275,0.66,9.23008,0,0
79596,8.275,0.66,9.23008,0,0
79597,8.275,0.66,9.23008,0,0
79598,8.275,0.66,9.23008,0,0
79599,8.275,0.66,9.23008,0,0
79600,8.275,0.66,9.23008,0,0
79601,8.275,0.66,9.23008,0,0
79602,8.275,0.66,9.23008,0,0
79603,8.275,0.66,9.23008,0,0
79604,8.275,0.66,9.23008,0,0
79605,8.275,0.66,9.23008,0,0
79606,8.275,0.66,9.23008,0,0
79607,8.275,0.66,9.23008,0,0
79608,8.275,0.66,9.23008,0,0
79609,8.275,0.66,9.23008,0,0
79610,8.275,0.66,9.23008,0,0
79611,8.275,0.66,9.23008,0,0
79612,8.275,0.66,9.23008,0,0
79613,8.275,0.66,9.23008,0,0
79614,8.275,0.66,9.23008,0,0
79615,8.275,0.66,9.23008,0,0
79616,8.275,0.66,9.23008,0,0
79617,8.275,0.66,9.23008,0,0
79618,8.275,0.66,9.23008,0,0
79619,8.275,0.66,9.23008,0,0
79620,8.275,0.66,9.23008,0,0
79621,8.275,0.66,9.23008,0,0
79622,8.275,0.66,9.23008,0,0
79623,8.275,0.66,9.23008,0,0
79624,8.275,0.66,9.23008,0,0
79625,8.275,0.66,9.23008,0,0
79626,8.275,0.66,9.23008,0,0
79627,8.275,0.66,9.23008,0,0
79628,8.275,0.66,9.23008,0,0
79629,8.275,0.66,9.23008,0,0
79630,8.275,0.66,9.23008,0,0
79631,8.275,0.66,9.23008,0,0
79632,8.275,0.66,9.23008,0,0
79633,8.275,0.66,9.23008,0,0
79634,8.275,0.66,9.23008,0,0
79635,8.275,0.66,9.23008,0,0
79636,8.275,0.66,9.23008,0,0
79637,8.275,0.66,9.23008,0,0
79638,8.275,0.66,9.23008,0,0
79639,8.275,0.66,9.23008,0,0
79640,8.275,0.66,9.23008,0,0
79641,8.275,0.66,9.23008,0,0
79642,8.275,0.66,9.23008,0,0
79643,8.275,0.66,9.23008,0,0
79644,8.275,0.66,9.23008,0,0
79645,8.275,0.66,9.23008,0,0
79646,8.275,0.66,9.23008,0,0
79647,8.275,0.66,9.23008,0,0
79648,8.275,0.66,9.23008,0,0
79649,8.275,0.66,9.23008,0,0
79650,8.275,0.66,9.23008,0,0
79651,8.275,0.66,9.23008,0,0
79652,8.275,0.66,9.23008,0,0
79653,8.275,0.66,9.23008,0,0
79654,8.275,0.66,9.23008,0,0
79655,8.275,0.66,9.23008,0,0
79656,8.275,0.66,9.23008,0,0
79657,8.275,0.66,9.23008,0,0
79658,8.275,0.66,9.23008,0,0
79659,8.275,0.66,9.23008,0,0
79660,8.275,0.66,9.23008,0,0
79661,8.275,0.66,9.23008,0,0
79662,8.275,0.66,9.23008,0,0
79663,8.275,0.66,9.23008,0,0
79664,8.275,0.66,9.23008,0,0
79665,8.275,0.66,9.23008,0,0
79666,8.275,0.66,9.23008,0,0
79667,8.275,0.66,9.23008,0,0
79668,8.275,0.66,9.23008,0,0
79669,8.275,0.66,9.23008,0,0
79670,8.275,0.66,9.23008,0,0
79671,8.275,0.66,9.23008,0,0
79672,8.275,0.66,9.23008,0,0
79673,8.275,0.66,9.23008,0,0
79674,8.275,0.66,9.23008,0,0
79675,8.275,0.66,9.23008,0,0
79676,8.275,0.66,9.23008,0,0
79677,8.275,0.66,9.23008,0,0
79678,8.275,0.66,9.23008,0,0
79679,8.275,0.66,9.23008,0,0
79680,8.275,0.66,9.23008,0,0
79681,8.275,0.66,9.23008,0,0
79682,8.275,0.66,9.23008,0,0
79683,8.275,0.66,9.23008,0,0
79684,8.275,0.66,9.23008,0,0
79685,8.275,0.66,9.23008,0,0
79686,8.275,0.66,9.23008,0,0
79687,8.275,0.66,9.23008,0,0
79688,8.275,0.66,9.23008,0,0
79689,8.275,0.66,9.23008,0,0
79690,8.275,0.66,9.23008,0,0
79691,8.275,0.66,9.23008,0,0
79692,8.275,0.66,9.23008,0,0
79693,8.275,0.66,9.23008,0,0
79694,8.275,0.66,9.23008,0,0
79695,8.275,0.66,9.23008,0,0
79696,8.275,0.66,9.23008,0,0
79697,8.275,0.66,9.23008,0,0
79698,8.275,0.66,9.23008,0,0
79699,8.275,0.66,9.23008,0,0
79700,8.275,0.66,9.23008,0,0
79701,8.275,0.66,9.23008,0,0
79702,8.275,0.66,9.23008,0,0
79703,8.275,0.66,9.23008,0,0
79704,8.275,0.66,9.23008,0,0
79705,8.275,0.66,9.23008,0,0
79706,8.275,0.66,9.23008,0,0
79707,8.275,0.66,9.23008,0,0
79708,8.275,0.66,9.23008,0,0
79709,8.275,0.66,9.23008,0,0
79710,8.275,0.66,9.23008,0,0
79711,8.275,0.66,9.23008,0,0
79712,8.275,0.66,9.23008,0,0
79713,8.275,0.66,9.23008,0,0
79714,8.275,0.66,9.23008,0,0
79715,8.275,0.66,9.23008,0,0
79716,8.275,0.66,9.23008,0,0
79717,8.275,0.66,9.23008,0,0
79718,8.275,0.66,9.23008,0,0
79719,8.275,0.66,9.23008,0,0
79720,8.275,0.66,9.23008,0,0
79721,8.275,0.66,9.23008,0,0
79722,8.275,0.66,9.23008,0,0
79723,8.275,0.66,9.23008,0,0
79724,8.275,0.66,9.23008,0,0
79725,8.275,0.66,9.23008,0,0
79726,8.275,0.66,9.23008,0,0
79727,8.275,0.66,9.23008,0,0
79728,8.275,0.66,9.23008,0,0
79729,8.275,0.66,9.23008,0,0
79730,8.275,0.66,9.23008,0,0
79731,8.275,0.66,9.23008,0,0
79732,8.275,0.66,9.23008,0,0
79733,8.275,0.66,9.23008,0,0
79734,8.275,0.66,9.23008,0,0
79735,8.275,0.66,9.23008,0,0
79736,8.275,0.66,9.23008,0,0
79737,8.275,0.66,9.23008,0,0
79738,8.275,0.66,9.23008,0,0
79739,8.275,0.66,9.23008,0,0
79740,8.275,0.66,9.23008,0,0
79741,8.275,0.66,9.23008,0,0
79742,8.275,0.66,9.23008,0,0
79743,8.275,0.66,9.23008,0,0
79744,8.275,0.66,9.23008,0,0
79745,8.275,0.66,9.23008,0,0
79746,8.275,0.66,9.23008,0,0
79747,8.275,0.66,9.23008,0,0
79748,8.275,0.66,9.23008,0,0
79749,8.275,0.66,9.23008,0,0
79750,8.275,0.66,9.23008,0,0
79751,8.275,0.66,9.23008,0,0
79752,8.275,0.66,9.23008,0,0
79753,8.275,0.66,9.23008,0,0
79754,8.275,0.66,9.23008,0,0
79755,8.275,0.66,9.23008,0,0
79756,8.275,0.66,9.23008,0,0
79757,8.275,0.66,9.23008,0,0
79758,8.275,0.66,9.23008,0,0
79759,8.275,0.66,9.23008,0,0
79760,8.275,0.66,9.23008,0,0
79761,8.275,0.66,9.23008,0,0
79762,8.275,0.66,9.23008,0,0
79763,8.275,0.66,9.23008,0,0
79764,8.275,0.66,9.23008,0,0
79765,8.275,0.66,9.23008,0,0
79766,8.275,0.66,9.23008,0,0
79767,8.275,0.66,9.23008,0,0
79768,8.275,0.66,9.23008,0,0
79769,8.275,0.66,9.23008,0,0
79770,8.275,0.66,9.23008,0,0
79771,8.275,0.66,9.23008,0,0
79772,8.275,0.66,9.23008,0,0
79773,8.275,0.66,9.23008,0,0
79774,8.275,0.66,9.23008,0,0
79775,8.275,0.66,9.23008,0,0
79776,8.275,0.66,9.23008,0,0
79777,8.275,0.66,9.23008,0,0
79778,8.275,0.66,9.23008,0,0
79779,8.275,0.66,9.23008,0,0
79780,8.275,0.66,9.23008,0,0
79781,8.275,0.66,9.23008,0,0
79782,8.275,0.66,9.23008,0,0
79783,8.275,0.66,9.23008,0,0
79784,8.275,0.66,9.23008,0,0
79785,8.275,0.66,9.23008,0,0
79786,8.275,0.66,9.23008,0,0
79787,8.275,0.66,9.23008,0,0
79788,8.275,0.66,9.23008,0,0
79789,8.275,0.66,9.23008,0,0
79790,8.275,0.66,9.23008,0,0
79791,8.275,0.66,9.23008,0,0
79792,8.275,0.66,9.23008,0,0
79793,8.275,0.66,9.23008,0,0
79794,8.275,0.66,9.23008,0,0
79795,8.275,0.66,9.23008,0,0
79796,8.275,0.66,9.23008,0,0
79797,8.275,0.66,9.23008,0,0
79798,8.275,0.66,9.23008,0,0
79799,8.275,0.66,9.23008,0,0
79800,8.275,0.66,9.23008,0,0
79801,8.275,0.66,9.23008,0,0
79802,8.275,0.66,9.23008,0,0
79803,8.275,0.66,9.23008,0,0
79804,8.275,0.66,9.23008,0,0
79805,8.275,0.66,9.23008,0,0
79806,8.275,0.66,9.23008,0,0
79807,8.275,0.66,9.23008,0,0
79808,8.275,0.66,9.23008,0,0
79809,8.275,0.66,9.23008,0,0
79810,8.275,0.66,9.23008,0,0
79811,8.275,0.66,9.23008,0,0
79812,8.275,0.66,9.23008,0,0
79813,8.275,0.66,9.23008,0,0
79814,8.275,0.66,9.23008,0,0
79815,8.275,0.66,9.23008,0,0
79816,8.275,0.66,9.23008,0,0
79817,8.275,0.66,9.23008,0,0
79818,8.275,0.66,9.23008,0,0
79819,8.275,0.66,9.23008,0,0
79820,8.275,0.66,9.23008,0,0
79821,8.275,0.66,9.23008,0,0
79822,8.275,0.66,9.23008,0,0
79823,8.275,0.66,9.23008,0,0
79824,8.275,0.66,9.23008,0,0
79825,8.275,0.66,9.23008,0,0
79826,8.275,0.66,9.23008,0,0
79827,8.275,0.66,9.23008,0,0
79828,8.275,0.66,9.23008,0,0
79829,8.275,0.66,9.23008,0,0
79830,8.275,0.66,9.23008,0,0
79831,8.275,0.66,9.23008,0,0
79832,8.275,0.66,9.23008,0,0
79833,8.275,0.66,9.23008,0,0
79834,8.275,0.66,9.23008,0,0
79835,8.275,0.66,9.23008,0,0
79836,8.275,0.66,9.23008,0,0
79837,8.275,0.66,9.23008,0,0
79838,8.275,0.66,9.23008,0,0
79839,8.275,0.66,9.23008,0,0
79840,8.275,0.66,9.23008,0,0
79841,8.275,0.66,9.23008,0,0
79842,8.275,0.66,9.23008,0,0
79843,8.275,0.66,9.23008,0,0
79844,8.275,0.66,9.23008,0,0
79845,8.275,0.66,9.23008,0,0
79846,8.275,0.66,9.23008,0,0
79847,8.275,0.66,9.23008,0,0
79848,8.275,0.66,9.23008,0,0
79849,8.275,0.66,9.23008,0,0
79850,8.275,0.66,9.23008,0,0
79851,8.275,0.66,9.23008,0,0
79852,8.275,0.66,9.23008,0,0
79853,8.275,0.66,9.23008,0,0
79854,8.275,0.66,9.23008,0,0
79855,8.275,0.66,9.23008,0,0
79856,8.275,0.66,9.23008,0,0
79857,8.275,0.66,9.23008,0,0
79858,8.275,0.66,9.23008,0,0
79859,8.275,0.66,9.23008,0,0
79860,8.275,0.66,9.23008,0,0
79861,8.275,0.66,9.23008,0,0
79862,8.275,0.66,9.23008,0,0
79863,8.275,0.66,9.23008,0,0
79864,8.275,0.66,9.23008,0,0
79865,8.275,0.66,9.23008,0,0
79866,8.275,0.66,9.23008,0,0
79867,8.275,0.66,9.23008,0,0
79868,8.275,0.66,9.23008,0,0
79869,8.275,0.66,9.23008,0,0
79870,8.275,0.66,9.23008,0,0
79871,8.275,0.66,9.23008,0,0
79872,8.275,0.66,9.23008,0,0
79873,8.275,0.66,9.23008,0,0
79874,8.275,0.66,9.23008,0,0
79875,8.275,0.66,9.23008,0,0
79876,8.275,0.66,9.23008,0,0
79877,8.275,0.66,9.23008,0,0
79878,8.275,0.66,9.23008,0,0
79879,8.275,0.66,9.23008,0,0
79880,8.275,0.66,9.23008,0,0
79881,8.275,0.66,9.23008,0,0
79882,8.275,0.66,9.23008,0,0
79883,8.275,0.66,9.23008,0,0
79884,8.275,0.66,9.23008,0,0
79885,8.275,0.66,9.23008,0,0
79886,8.275,0.66,9.23008,0,0
79887,8.275,0.66,9.23008,0,0
79888,8.275,0.66,9.23008,0,0
79889,8.275,0.66,9.23008,0,0
79890,8.275,0.66,9.23008,0,0
79891,8.275,0.66,9.23008,0,0
79892,8.275,0.66,9.23008,0,0
79893,8.275,0.66,9.23008,0,0
79894,8.275,0.66,9.23008,0,0
79895,8.275,0.66,9.23008,0,0
79896,8.275,0.66,9.23008,0,0
79897,8.275,0.66,9.23008,0,0
79898,8.275,0.66,9.23008,0,0
79899,8.275,0.66,9.23008,0,0
79900,8.275,0.66,9.23008,0,0
79901,8.275,0.66,9.23008,0,0
79902,8.275,0.66,9.23008,0,0
79903,8.275,0.66,9.23008,0,0
79904,8.275,0.66,9.23008,0,0
79905,8.275,0.66,9.23008,0,0
79906,8.275,0.66,9.23008,0,0
79907,8.275,0.66,9.23008,0,0
79908,8.275,0.66,9.23008,0,0
79909,8.275,0.66,9.23008,0,0
79910,8.275,0.66,9.23008,0,0
79911,8.275,0.66,9.23008,0,0
79912,8.275,0.66,9.23008,0,0
79913,8.275,0.66,9.23008,0,0
79914,8.275,0.66,9.23008,0,0
79915,8.275,0.66,9.23008,0,0
79916,8.275,0.66,9.23008,0,0
79917,8.275,0.66,9.23008,0,0
79918,8.275,0.66,9.23008,0,0
79919,8.275,0.66,9.23008,0,0
79920,8.275,0.66,9.23008,0,0
79921,8.275,0.66,9.23008,0,0
79922,8.275,0.66,9.23008,0,0
79923,8.275,0.66,9.23008,0,0
79924,8.275,0.66,9.23008,0,0
79925,8.275,0.66,9.23008,0,0
79926,8.275,0.66,9.23008,0,0
79927,8.275,0.66,9.23008,0,0
79928,8.275,0.66,9.23008,0,0
79929,8.275,0.66,9.23008,0,0
79930,8.275,0.66,9.23008,0,0
79931,8.275,0.66,9.23008,0,0
79932,8.275,0.66,9.23008,0,0
79933,8.275,0.66,9.23008,0,0
79934,8.275,0.66,9.23008,0,0
79935,8.275,0.66,9.23008,0,0
79936,8.275,0.66,9.23008,0,0
79937,8.275,0.66,9.23008,0,0
79938,8.275,0.66,9.23008,0,0
79939,8.275,0.66,9.23008,0,0
79940,8.275,0.66,9.23008,0,0
79941,8.275,0.66,9.23008,0,0
79942,8.275,0.66,9.23008,0,0
79943,8.275,0.66,9.23008,0,0
79944,8.275,0.66,9.23008,0,0
79945,8.275,0.66,9.23008,0,0
79946,8.275,0.66,9.23008,0,0
79947,8.275,0.66,9.23008,0,0
79948,8.275,0.66,9.23008,0,0
79949,8.275,0.66,9.23008,0,0
79950,8.275,0.66,9.23008,0,0
79951,8.275,0.66,9.23008,0,0
79952,8.275,0.66,9.23008,0,0
79953,8.275,0.66,9.23008,0,0
79954,8.275,0.66,9.23008,0,0
79955,8.275,0.66,9.23008,0,0
79956,8.275,0.66,9.23008,0,0
79957,8.275,0.66,9.23008,0,0
79958,8.275,0.66,9.23008,0,0
79959,8.275,0.66,9.23008,0,0
79960,8.275,0.66,9.23008,0,0
79961,8.275,0.66,9.23008,0,0
79962,8.275,0.66,9.23008,0,0
79963,8.275,0.66,9.23008,0,0
79964,8.275,0.66,9.23008,0,0
79965,8.275,0.66,9.23008,0,0
79966,8.275,0.66,9.23008,0,0
79967,8.275,0.66,9.23008,0,0
79968,8.275,0.66,9.23008,0,0
79969,8.275,0.66,9.23008,0,0
79970,8.275,0.66,9.23008,0,0
79971,8.275,0.66,9.23008,0,0
79972,8.275,0.66,9.23008,0,0
79973,8.275,0.66,9.23008,0,0
79974,8.275,0.66,9.23008,0,0
79975,8.275,0.66,9.23008,0,0
79976,8.275,0.66,9.23008,0,0
79977,8.275,0.66,9.23008,0,0
79978,8.275,0.66,9.23008,0,0
79979,8.275,0.66,9.23008,0,0
79980,8.275,0.66,9.23008,0,0
79981,8.275,0.66,9.23008,0,0
79982,8.275,0.66,9.23008,0,0
79983,8.275,0.66,9.23008,0,0
79984,8.275,0.66,9.23008,0,0
79985,8.275,0.66,9.23008,0,0
79986,8.275,0.66,9.23008,0,0
79987,8.275,0.66,9.23008,0,0
79988,8.275,0.66,9.23008,0,0
79989,8.275,0.66,9.23008,0,0
79990,8.275,0.66,9.23008,0,0
79991,8.275,0.66,9.23008,0,0
79992,8.275,0.66,9.23008,0,0
79993,8.275,0.66,9.23008,0,0
79994,8.275,0.66,9.23008,0,0
79995,8.275,0.66,9.23008,0,0
79996,8.275,0.66,9.23008,0,0
79997,8.275,0.66,9.23008,0,0
79998,8.275,0.66,9.23008,0,0
79999,8.275,0.66,9.23008,0,0
80000,8.275,0.66,9.23008,0,0
80001,8.275,0.66,9.23008,0,0
80002,8.275,0.66,9.23008,0,0
80003,8.275,0.66,9.23008,0,0
80004,8.275,0.66,9.23008,0,0
80005,8.275,0.66,9.23008,0,0
80006,8.275,0.66,9.23008,0,0
80007,8.275,0.66,9.23008,0,0
80008,8.275,0.66,9.23008,0,0
80009,8.275,0.66,9.23008,0,0
80010,8.275,0.66,9.23008,0,0
80011,8.275,0.66,9.23008,0,0
80012,8.275,0.66,9.23008,0,0
80013,8.275,0.66,9.23008,0,0
80014,8.275,0.66,9.23008,0,0
80015,8.275,0.66,9.23008,0,0
80016,8.275,0.66,9.23008,0,0
80017,8.275,0.66,9.23008,0,0
80018,8.275,0.66,9.23008,0,0
80019,8.275,0.66,9.23008,0,0
80020,8.275,0.66,9.23008,0,0
80021,8.275,0.66,9.23008,0,0
80022,8.275,0.66,9.23008,0,0
80023,8.275,0.66,9.23008,0,0
80024,8.275,0.66,9.23008,0,0
80025,8.275,0.66,9.23008,0,0
80026,8.275,0.66,9.23008,0,0
80027,8.275,0.66,9.23008,0,0
80028,8.275,0.66,9.23008,0,0
80029,8.275,0.66,9.23008,0,0
80030,8.275,0.66,9.23008,0,0
80031,8.275,0.66,9.23008,0,0
80032,8.275,0.66,9.23008,0,0
80033,8.275,0.66,9.23008,0,0
80034,8.275,0.66,9.23008,0,0
80035,8.275,0.66,9.23008,0,0
80036,8.275,0.66,9.23008,0,0
80037,8.275,0.66,9.23008,0,0
80038,8.275,0.66,9.23008,0,0
80039,8.275,0.66,9.23008,0,0
80040,8.275,0.66,9.23008,0,0
80041,8.275,0.66,9.23008,0,0
80042,8.275,0.66,9.23008,0,0
80043,8.275,0.66,9.23008,0,0
80044,8.275,0.66,9.23008,0,0
80045,8.275,0.66,9.23008,0,0
80046,8.275,0.66,9.23008,0,0
80047,8.275,0.66,9.23008,0,0
80048,8.275,0.66,9.23008,0,0
80049,8.275,0.66,9.23008,0,0
80050,8.275,0.66,9.23008,0,0
80051,8.275,0.66,9.23008,0,0
80052,8.275,0.66,9.23008,0,0
80053,8.275,0.66,9.23008,0,0
80054,8.275,0.66,9.23008,0,0
80055,8.275,0.66,9.23008,0,0
80056,8.275,0.66,9.23008,0,0
80057,8.275,0.66,9.23008,0,0
80058,8.275,0.66,9.23008,0,0
80059,8.275,0.66,9.23008,0,0
80060,8.275,0.66,9.23008,0,0
80061,8.275,0.66,9.23008,0,0
80062,8.275,0.66,9.23008,0,0
80063,8.275,0.66,9.23008,0,0
80064,8.275,0.66,9.23008,0,0
80065,8.275,0.66,9.23008,0,0
80066,8.275,0.66,9.23008,0,0
80067,8.275,0.66,9.23008,0,0
80068,8.275,0.66,9.23008,0,0
80069,8.275,0.66,9.23008,0,0
80070,8.275,0.66,9.23008,0,0
80071,8.275,0.66,9.23008,0,0
80072,8.275,0.66,9.23008,0,0
80073,8.275,0.66,9.23008,0,0
80074,8.275,0.66,9.23008,0,0
80075,8.275,0.66,9.23008,0,0
80076,8.275,0.66,9.23008,0,0
80077,8.275,0.66,9.23008,0,0
80078,8.275,0.66,9.23008,0,0
80079,8.275,0.66,9.23008,0,0
80080,8.275,0.66,9.23008,0,0
80081,8.275,0.66,9.23008,0,0
80082,8.275,0.66,9.23008,0,0
80083,8.275,0.66,9.23008,0,0
80084,8.275,0.66,9.23008,0,0
80085,8.275,0.66,9.23008,0,0
80086,8.275,0.66,9.23008,0,0
80087,8.275,0.66,9.23008,0,0
80088,8.275,0.66,9.23008,0,0
80089,8.275,0.66,9.23008,0,0
80090,8.275,0.66,9.23008,0,0
80091,8.275,0.66,9.23008,0,0
80092,8.275,0.66,9.23008,0,0
80093,8.275,0.66,9.23008,0,0
80094,8.275,0.66,9.23008,0,0
80095,8.275,0.66,9.23008,0,0
80096,8.275,0.66,9.23008,0,0
80097,8.275,0.66,9.23008,0,0
80098,8.275,0.66,9.23008,0,0
80099,8.275,0.66,9.23008,0,0
80100,8.275,0.66,9.23008,0,0
80101,8.275,0.66,9.23008,0,0
80102,8.275,0.66,9.23008,0,0
80103,8.275,0.66,9.23008,0,0
80104,8.275,0.66,9.23008,0,0
80105,8.275,0.66,9.23008,0,0
80106,8.275,0.66,9.23008,0,0
80107,8.275,0.66,9.23008,0,0
80108,8.275,0.66,9.23008,0,0
80109,8.275,0.66,9.23008,0,0
80110,8.275,0.66,9.23008,0,0
80111,8.275,0.66,9.23008,0,0
80112,8.275,0.66,9.23008,0,0
80113,8.275,0.66,9.23008,0,0
80114,8.275,0.66,9.23008,0,0
80115,8.275,0.66,9.23008,0,0
80116,8.275,0.66,9.23008,0,0
80117,8.275,0.66,9.23008,0,0
80118,8.275,0.66,9.23008,0,0
80119,8.275,0.66,9.23008,0,0
80120,8.275,0.66,9.23008,0,0
80121,8.275,0.66,9.23008,0,0
80122,8.275,0.66,9.23008,0,0
80123,8.275,0.66,9.23008,0,0
80124,8.275,0.66,9.23008,0,0
80125,8.275,0.66,9.23008,0,0
80126,8.275,0.66,9.23008,0,0
80127,8.275,0.66,9.23008,0,0
80128,8.275,0.66,9.23008,0,0
80129,8.275,0.66,9.23008,0,0
80130,8.275,0.66,9.23008,0,0
80131,8.275,0.66,9.23008,0,0
80132,8.275,0.66,9.23008,0,0
80133,8.275,0.66,9.23008,0,0
80134,8.275,0.66,9.23008,0,0
80135,8.275,0.66,9.23008,0,0
80136,8.275,0.66,9.23008,0,0
80137,8.275,0.66,9.23008,0,0
80138,8.275,0.66,9.23008,0,0
80139,8.275,0.66,9.23008,0,0
80140,8.275,0.66,9.23008,0,0
80141,8.275,0.66,9.23008,0,0
80142,8.275,0.66,9.23008,0,0
80143,8.275,0.66,9.23008,0,0
80144,8.275,0.66,9.23008,0,0
80145,8.275,0.66,9.23008,0,0
80146,8.275,0.66,9.23008,0,0
80147,8.275,0.66,9.23008,0,0
80148,8.275,0.66,9.23008,0,0
80149,8.275,0.66,9.23008,0,0
80150,8.275,0.66,9.23008,0,0
80151,8.275,0.66,9.23008,0,0
80152,8.275,0.66,9.23008,0,0
80153,8.275,0.66,9.23008,0,0
80154,8.275,0.66,9.23008,0,0
80155,8.275,0.66,9.23008,0,0
80156,8.275,0.66,9.23008,0,0
80157,8.275,0.66,9.23008,0,0
80158,8.275,0.66,9.23008,0,0
80159,8.275,0.66,9.23008,0,0
80160,8.275,0.66,9.23008,0,0
80161,8.275,0.66,9.23008,0,0
80162,8.275,0.66,9.23008,0,0
80163,8.275,0.66,9.23008,0,0
80164,8.275,0.66,9.23008,0,0
80165,8.275,0.66,9.23008,0,0
80166,8.275,0.66,9.23008,0,0
80167,8.275,0.66,9.23008,0,0
80168,8.275,0.66,9.23008,0,0
80169,8.275,0.66,9.23008,0,0
80170,8.275,0.66,9.23008,0,0
80171,8.275,0.66,9.23008,0,0
80172,8.275,0.66,9.23008,0,0
80173,8.275,0.66,9.23008,0,0
80174,8.275,0.66,9.23008,0,0
80175,8.275,0.66,9.23008,0,0
80176,8.275,0.66,9.23008,0,0
80177,8.275,0.66,9.23008,0,0
80178,8.275,0.66,9.23008,0,0
80179,8.275,0.66,9.23008,0,0
80180,8.275,0.66,9.23008,0,0
80181,8.275,0.66,9.23008,0,0
80182,8.275,0.66,9.23008,0,0
80183,8.275,0.66,9.23008,0,0
80184,8.275,0.66,9.23008,0,0
80185,8.275,0.66,9.23008,0,0
80186,8.275,0.66,9.23008,0,0
80187,8.275,0.66,9.23008,0,0
80188,8.275,0.66,9.23008,0,0
80189,8.275,0.66,9.23008,0,0
80190,8.275,0.66,9.23008,0,0
80191,8.275,0.66,9.23008,0,0
80192,8.275,0.66,9.23008,0,0
80193,8.275,0.66,9.23008,0,0
80194,8.275,0.66,9.23008,0,0
