Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,63399.0,26112.956,36323.25
,,,,,,,63400.0,26822.375,39236.76
,,,,,,,63401.0,27315.613,40700.81
,,,,,,,63402.0,27087.417,38449.61
,,,,,,,63403.0,27316.414,33600.56
,,,,,,,63404.0,26900.873,33322.93
,,,,,,,63405.0,26140.902,28716.16
,,,,,,,63406.0,24806.614,26941.65
,,,,,,,63407.0,22716.983,25205.73
,,,,,,,63408.0,21741.098,23324.92
,,,,,,,63409.0,21426.394,22527.71
,,,,,,,63410.0,21203.449,22058.72
,,,,,,,63411.0,21372.46,22394.52
,,,,,,,63412.0,21655.658,22821.25
,,,,,,,63413.0,22793.167,24670.34
,,,,,,,63414.0,25034.098,27761.59
,,,,,,,63415.0,27868.837,32439.29
,,,,,,,63416.0,27534.731,34003.56
,,,,,,,63417.0,26499.928,34517.57
,,,,,,,63418.0,25959.965,35026.58
,,,,,,,63419.0,25250.635,36067.77
,,,,,,,63420.0,25084.917,35899.05
,,,,,,,63421.0,24832.869,34898.74
,,,,,,,63422.0,24582.245,35430.56
,,,,,,,63423.0,24625.588,37060.35
,,,,,,,63424.0,25391.522,39262.41
,,,,,,,63425.0,25994.764,41159.09
,,,,,,,63426.0,26022.71,39239.5
,,,,,,,63427.0,26548.166,35338.07
,,,,,,,63428.0,26454.004,35653.57
,,,,,,,63429.0,25680.238,31400.01
,,,,,,,63430.0,24706.489,28551.39
,,,,,,,63431.0,22418.032,26672.56
,,,,,,,63432.0,21567.192,24857.87
,,,,,,,63433.0,21369.345,24152.34
,,,,,,,63434.0,21614.095,23933.9
,,,,,,,63435.0,21779.902,24357.76
,,,,,,,63436.0,22342.204,25012.34
,,,,,,,63437.0,23554.562,27117.2
,,,,,,,63438.0,26428.105,30528.71
,,,,,,,63439.0,28448.316,35816.67
,,,,,,,63440.0,27692.795,37887.89
,,,,,,,63441.0,26549.323,38443.8
,,,,,,,63442.0,25887.074,38379.52
,,,,,,,63443.0,25209.428,38384.96
,,,,,,,63444.0,24352.447,37083.27
,,,,,,,63445.0,23423.109,34495.99
,,,,,,,63446.0,22834.908,33857.24
,,,,,,,63447.0,22489.677,34563.26
,,,,,,,63448.0,22634.658,36616.69
,,,,,,,63449.0,23161.182,38303.27
,,,,,,,63450.0,23705.239,35669.66
,,,,,,,63451.0,24650.33,32423.06
,,,,,,,63452.0,24859.569,33151.57
,,,,,,,63453.0,24377.901,29619.39
,,,,,,,63454.0,23517.983,26368.96
,,,,,,,63455.0,21781.148,24511.17
,,,,,,,63456.0,20925.591,22670.98
,,,,,,,63457.0,21021.711,22132.72
,,,,,,,63458.0,20818.702,21941.07
,,,,,,,63459.0,20954.16,22503.59
,,,,,,,63460.0,21078.582,23105.15
,,,,,,,63461.0,21789.336,24943.78
,,,,,,,63462.0,22489.766,28697.68
,,,,,,,63463.0,24183.258,34641.06
,,,,,,,63464.0,24872.207,36596.89
,,,,,,,63465.0,24494.313,36982.28
,,,,,,,63466.0,23916.525,36440.32
,,,,,,,63467.0,23319.869,36552.87
,,,,,,,63468.0,22502.849,35879.48
,,,,,,,63469.0,21627.801,34262.21
,,,,,,,63470.0,20742.696,34357.24
,,,,,,,63471.0,20436.714,35844.06
,,,,,,,63472.0,20680.307,38239.62
,,,,,,,63473.0,20856.438,38988.56
,,,,,,,63474.0,20939.653,35936.46
,,,,,,,63475.0,21604.394,32660.12
,,,,,,,63476.0,21861.96,32283.64
,,,,,,,63477.0,21595.939,27393.25
,,,,,,,63478.0,21235.311,24105.03
,,,,,,,63479.0,20577.334,21982.81
,,,,,,,63480.0,20327.066,20529.99
,,,,,,,63481.0,20526.693,18185.68
,,,,,,,63482.0,20354.211,17716.04
,,,,,,,63483.0,20551.168,17417.72
,,,,,,,63484.0,20907.346,17554.41
,,,,,,,63485.0,21474.899,18734.28
,,,,,,,63486.0,22119.882,20282.95
,,,,,,,63487.0,23201.499,21972.82
,,,,,,,63488.0,23710.668,23508.35
,,,,,,,63489.0,23718.233,25256.24
,,,,,,,63490.0,23774.57,26048.1
,,,,,,,63491.0,23522.344,28077.18
,,,,,,,63492.0,23038.896,28921.39
,,,,,,,63493.0,22314.347,28594.53
,,,,,,,63494.0,21885.723,28080.03
,,,,,,,63495.0,21990.832,27785.08
,,,,,,,63496.0,22775.011,28376.33
,,,,,,,63497.0,23608.318,26308.52
,,,,,,,63498.0,23846.927,28325.34
,,,,,,,63499.0,23970.103,28349.82
,,,,,,,63500.0,24316.491,28084.91
,,,,,,,63501.0,23077.077,25895.55
,,,,,,,63502.0,22214.667,23098.86
,,,,,,,63503.0,21297.077,20610.9
,,,,,,,63504.0,20439.74,17342.61
,,,,,,,63505.0,20650.136,15924.25
,,,,,,,63506.0,20826.178,15524.54
,,,,,,,63507.0,21027.318,15697.09
,,,,,,,63508.0,21820.397,16306.53
,,,,,,,63509.0,22673.106,17953.84
,,,,,,,63510.0,25968.687,19716.93
,,,,,,,63511.0,27122.216,21081.27
,,,,,,,63512.0,25849.961,22791.43
,,,,,,,63513.0,25058.395,25189.21
,,,,,,,63514.0,24402.287,26816.5
,,,,,,,63515.0,24176.138,28516.63
,,,,,,,63516.0,23619.799,29293.2
,,,,,,,63517.0,23173.642,28662.98
,,,,,,,63518.0,22553.312,28628.89
,,,,,,,63519.0,22444.91,28344.31
,,,,,,,63520.0,22704.968,29175.1
,,,,,,,63521.0,23127.629,28327.59
,,,,,,,63522.0,23283.735,30644.52
,,,,,,,63523.0,24505.883,31631.89
,,,,,,,63524.0,24202.66,31441.67
,,,,,,,63525.0,24169.374,28724.78
,,,,,,,63526.0,23356.27,26524.53
,,,,,,,63527.0,21668.207,23868.4
,,,,,,,63528.0,20098.781,20692.8
,,,,,,,63529.0,20955.94,20742.34
,,,,,,,63530.0,20696.861,20648.75
,,,,,,,63531.0,21078.671,21317.95
,,,,,,,63532.0,21526.875,22212.25
,,,,,,,63533.0,22551.977,24415.75
,,,,,,,63534.0,25545.225,27890.56
,,,,,,,63535.0,26922.233,32423.62
,,,,,,,63536.0,25800.922,33306.38
,,,,,,,63537.0,25183.084,33644.02
,,,,,,,63538.0,24558.393,33831.84
,,,,,,,63539.0,24120.068,34387.57
,,,,,,,63540.0,23370.421,32773.93
,,,,,,,63541.0,23130.922,30939.53
,,,,,,,63542.0,22304.023,30940.4
,,,,,,,63543.0,22432.895,32359.91
,,,,,,,63544.0,22449.538,34313.72
,,,,,,,63545.0,23064.884,35896.63
,,,,,,,63546.0,23625.139,33718.83
,,,,,,,63547.0,24100.043,29756.3
,,,,,,,63548.0,24206.754,30528.55
,,,,,,,63549.0,23386.174,26591.6
,,,,,,,63550.0,22507.121,24418.8
,,,,,,,63551.0,20337.835,22185.97
,,,,,,,63552.0,19236.638,19810.21
,,,,,,,63553.0,19358.746,19367.52
,,,,,,,63554.0,19179.411,19132.16
,,,,,,,63555.0,19329.02,19532.51
,,,,,,,63556.0,19698.281,20070.85
,,,,,,,63557.0,20561.848,22132.07
,,,,,,,63558.0,23472.949,25577.73
,,,,,,,63559.0,25029.114,30172.89
,,,,,,,63560.0,24474.733,30615.27
,,,,,,,63561.0,23712.893,30526.37
,,,,,,,63562.0,23238.879,30545.81
,,,,,,,63563.0,22695.89,31796.67
,,,,,,,63564.0,22296.725,32010.13
,,,,,,,63565.0,22229.085,31418.19
,,,,,,,63566.0,21987.984,31996.7
,,,,,,,63567.0,22126.646,34128.16
,,,,,,,63568.0,22907.443,36466.1
,,,,,,,63569.0,23499.026,37503.43
,,,,,,,63570.0,23404.864,34516.29
,,,,,,,63571.0,24405.669,30768.79
,,,,,,,63572.0,24115.885,31274.55
,,,,,,,63573.0,23750.718,27298.68
,,,,,,,63574.0,22691.44,24080.61
,,,,,,,63575.0,20679.595,21971.0
,,,,,,,63576.0,20265.745,20122.19
,,,,,,,63577.0,20088.101,19224.62
,,,,,,,63578.0,19895.861,18513.49
,,,,,,,63579.0,20059.087,18511.76
,,,,,,,63580.0,20421.139,18794.46
,,,,,,,63581.0,21798.325,20778.91
,,,,,,,63582.0,24001.698,23861.83
,,,,,,,63583.0,25603.876,28431.69
,,,,,,,63584.0,25724.916,29748.18
,,,,,,,63585.0,24884.311,29750.45
,,,,,,,63586.0,24618.735,30261.94
,,,,,,,63587.0,24160.474,31627.39
,,,,,,,63588.0,23405.22,31747.38
,,,,,,,63589.0,23067.91,30856.74
,,,,,,,63590.0,23126.116,31380.86
,,,,,,,63591.0,22383.856,33325.38
,,,,,,,63592.0,22447.135,35194.46
,,,,,,,63593.0,22679.158,35609.56
,,,,,,,63594.0,23103.955,32800.07
,,,,,,,63595.0,23850.932,29245.16
,,,,,,,63596.0,24644.367,29672.85
,,,,,,,63597.0,24444.117,26233.46
,,,,,,,63598.0,22404.771,22877.87
,,,,,,,63599.0,21421.41,20844.98
,,,,,,,63600.0,20399.245,18887.7
,,,,,,,63601.0,20456.65,18290.25
,,,,,,,63602.0,20433.332,17891.66
,,,,,,,63603.0,20244.296,18260.36
,,,,,,,63604.0,21279.277,18733.78
,,,,,,,63605.0,21670.699,20739.98
,,,,,,,63606.0,23237.01,23913.58
,,,,,,,63607.0,23794.328,28643.66
,,,,,,,63608.0,23682.811,30022.6
,,,,,,,63609.0,23940.733,30040.42
,,,,,,,63610.0,23729.18,30388.92
,,,,,,,63611.0,23393.561,31473.67
,,,,,,,63612.0,22722.857,31769.99
,,,,,,,63613.0,21901.565,31066.8
,,,,,,,63614.0,21543.251,31678.84
,,,,,,,63615.0,21023.046,33692.79
,,,,,,,63616.0,21442.236,36020.12
,,,,,,,63617.0,22197.935,36787.03
,,,,,,,63618.0,22476.861,34659.46
,,,,,,,63619.0,22596.833,31428.02
,,,,,,,63620.0,23330.994,31983.0
,,,,,,,63621.0,22023.94,28021.44
,,,,,,,63622.0,21327.515,25152.72
,,,,,,,63623.0,20868.542,23167.59
,,,,,,,63624.0,19252.48,21074.48
,,,,,,,63625.0,18973.465,20120.2
,,,,,,,63626.0,19360.526,19651.62
,,,,,,,63627.0,19117.111,19913.54
,,,,,,,63628.0,19290.394,20246.67
,,,,,,,63629.0,19655.116,21780.83
,,,,,,,63630.0,21113.559,25511.79
,,,,,,,63631.0,21929.333,30437.77
,,,,,,,63632.0,22774.566,32389.52
,,,,,,,63633.0,23078.323,32608.59
,,,,,,,63634.0,23021.986,32428.94
,,,,,,,63635.0,22856.713,33386.36
,,,,,,,63636.0,22265.575,32835.01
,,,,,,,63637.0,21560.517,31854.66
,,,,,,,63638.0,21029.009,31890.51
,,,,,,,63639.0,20836.858,33091.03
,,,,,,,63640.0,21122.103,34810.58
,,,,,,,63641.0,21576.27,35642.03
,,,,,,,63642.0,21667.139,33613.93
,,,,,,,63643.0,21963.242,29616.61
,,,,,,,63644.0,21753.38,29599.09
,,,,,,,63645.0,21008.984,25912.14
,,,,,,,63646.0,20888.834,23426.79
,,,,,,,63647.0,20411.349,21894.48
,,,,,,,63648.0,19546.981,21202.64
,,,,,,,63649.0,18901.731,19666.22
,,,,,,,63650.0,18624.496,19440.44
,,,,,,,63651.0,18405.734,19708.96
,,,,,,,63652.0,19099.044,19941.16
,,,,,,,63653.0,18916.683,21553.08
,,,,,,,63654.0,19755.508,23215.85
,,,,,,,63655.0,20911.707,24804.27
,,,,,,,63656.0,21810.34,26840.9
,,,,,,,63657.0,21971.074,29074.9
,,,,,,,63658.0,23154.329,30002.55
,,,,,,,63659.0,21780.614,31117.74
,,,,,,,63660.0,21103.502,31518.62
,,,,,,,63661.0,20433.51,29981.02
,,,,,,,63662.0,19973.469,29176.38
,,,,,,,63663.0,19800.186,28211.01
,,,,,,,63664.0,20036.481,28626.61
,,,,,,,63665.0,20371.655,27295.59
,,,,,,,63666.0,20492.339,28600.98
,,,,,,,63667.0,20874.683,29413.83
,,,,,,,63668.0,20943.035,28894.74
,,,,,,,63669.0,20435.29,26479.92
,,,,,,,63670.0,19965.548,24399.97
,,,,,,,63671.0,19086.139,22136.16
,,,,,,,63672.0,18593.168,19519.37
,,,,,,,63673.0,18256.392,18273.42
,,,,,,,63674.0,18250.785,18154.43
,,,,,,,63675.0,18200.856,18409.43
,,,,,,,63676.0,18482.452,19049.04
,,,,,,,63677.0,19299.116,20775.25
,,,,,,,63678.0,20362.666,22160.28
,,,,,,,63679.0,22154.503,23072.71
,,,,,,,63680.0,22886.528,24306.82
,,,,,,,63681.0,23206.216,26423.13
,,,,,,,63682.0,23507.481,27436.09
,,,,,,,63683.0,23679.073,29102.43
,,,,,,,63684.0,23253.831,29189.62
,,,,,,,63685.0,22618.816,27926.14
,,,,,,,63686.0,22286.223,27001.62
,,,,,,,63687.0,22189.747,26274.26
,,,,,,,63688.0,22785.691,26974.18
,,,,,,,63689.0,23702.035,25733.65
,,,,,,,63690.0,23669.372,27227.05
,,,,,,,63691.0,24177.206,28417.62
,,,,,,,63692.0,23895.165,29028.56
,,,,,,,63693.0,23118.907,26925.95
,,,,,,,63694.0,22120.772,24023.94
,,,,,,,63695.0,20345.667,21205.91
,,,,,,,63696.0,19098.866,17596.81
,,,,,,,63697.0,19332.58,16725.26
,,,,,,,63698.0,19326.706,16238.58
,,,,,,,63699.0,19348.689,16494.7
,,,,,,,63700.0,19786.391,16730.04
,,,,,,,63701.0,20679.417,18587.34
,,,,,,,63702.0,23323.162,21694.89
,,,,,,,63703.0,25313.113,25944.56
,,,,,,,63704.0,24909.676,27945.68
,,,,,,,63705.0,24228.203,27949.01
,,,,,,,63706.0,23777.24,27870.49
,,,,,,,63707.0,23570.849,28472.11
,,,,,,,63708.0,23153.884,28090.45
,,,,,,,63709.0,22665.897,26655.5
,,,,,,,63710.0,22347.01,26932.52
,,,,,,,63711.0,22188.768,28911.78
,,,,,,,63712.0,22621.486,31579.49
,,,,,,,63713.0,23149.879,33399.44
,,,,,,,63714.0,23320.403,30540.69
,,,,,,,63715.0,24146.857,26420.53
,,,,,,,63716.0,24172.756,26525.47
,,,,,,,63717.0,23137.864,23367.91
,,,,,,,63718.0,22206.657,20188.56
,,,,,,,63719.0,21269.22,18011.86
,,,,,,,63720.0,19410.9,16545.69
,,,,,,,63721.0,18994.202,15493.44
,,,,,,,63722.0,19396.749,15066.22
,,,,,,,63723.0,19419.8,15503.61
,,,,,,,63724.0,19986.196,16104.45
,,,,,,,63725.0,20922.743,18220.1
,,,,,,,63726.0,24056.077,21500.32
,,,,,,,63727.0,25379.863,26027.2
,,,,,,,63728.0,25012.026,27675.99
,,,,,,,63729.0,24163.678,28074.12
,,,,,,,63730.0,23509.706,28145.61
,,,,,,,63731.0,22693.22,29006.83
,,,,,,,63732.0,22491.368,28789.13
,,,,,,,63733.0,22056.87,27976.09
,,,,,,,63734.0,21478.103,28750.96
,,,,,,,63735.0,21438.142,30886.54
,,,,,,,63736.0,22360.894,33564.68
,,,,,,,63737.0,23013.264,34936.09
,,,,,,,63738.0,23146.764,32496.59
,,,,,,,63739.0,23539.165,28485.4
,,,,,,,63740.0,23836.425,28110.63
,,,,,,,63741.0,23206.661,24659.13
,,,,,,,63742.0,21572.087,21826.18
,,,,,,,63743.0,20682.532,20177.01
,,,,,,,63744.0,18614.083,18412.59
,,,,,,,63745.0,19240.376,17676.16
,,,,,,,63746.0,18975.868,17150.27
,,,,,,,63747.0,19135.623,17271.96
,,,,,,,63748.0,19406.272,17606.25
,,,,,,,63749.0,20764.768,19361.2
,,,,,,,63750.0,22810.166,22315.27
,,,,,,,63751.0,24419.998,26142.66
,,,,,,,63752.0,23513.533,26710.36
,,,,,,,63753.0,22602.44,26732.45
,,,,,,,63754.0,22218.939,26983.76
,,,,,,,63755.0,22113.563,28479.42
,,,,,,,63756.0,21643.999,28333.78
,,,,,,,63757.0,21368.989,27491.47
,,,,,,,63758.0,20913.22,27933.34
,,,,,,,63759.0,20403.428,29858.24
,,,,,,,63760.0,20393.994,32029.29
,,,,,,,63761.0,20612.133,33580.71
,,,,,,,63762.0,21168.917,31059.2
,,,,,,,63763.0,21728.104,27021.9
,,,,,,,63764.0,22376.825,26633.34
,,,,,,,63765.0,21876.645,22762.19
,,,,,,,63766.0,20651.916,20063.54
,,,,,,,63767.0,19586.319,18229.42
,,,,,,,63768.0,18522.235,16542.89
,,,,,,,63769.0,18420.419,15945.59
,,,,,,,63770.0,18877.612,15664.37
,,,,,,,63771.0,19306.77,16012.2
,,,,,,,63772.0,19611.239,16510.27
,,,,,,,63773.0,21036.396,18453.54
,,,,,,,63774.0,22886.439,21507.76
,,,,,,,63775.0,24207.199,25546.87
,,,,,,,63776.0,23465.918,26648.78
,,,,,,,63777.0,22419.634,26888.68
,,,,,,,63778.0,22070.932,27362.81
,,,,,,,63779.0,21748.218,28819.39
,,,,,,,63780.0,21064.609,28732.11
,,,,,,,63781.0,20875.217,28058.88
,,,,,,,63782.0,19893.636,28758.78
,,,,,,,63783.0,19709.584,30909.16
,,,,,,,63784.0,19886.872,33318.98
,,,,,,,63785.0,20338.992,34914.97
,,,,,,,63786.0,20637.765,32750.21
,,,,,,,63787.0,20801.525,28781.17
,,,,,,,63788.0,20979.703,28676.07
,,,,,,,63789.0,20412.061,25541.1
,,,,,,,63790.0,19826.441,23203.54
,,,,,,,63791.0,18766.54,21272.65
,,,,,,,63792.0,17352.597,19455.4
,,,,,,,63793.0,17528.461,18956.61
,,,,,,,63794.0,17304.27,18743.81
,,,,,,,63795.0,17972.304,19448.44
,,,,,,,63796.0,17807.031,19888.71
,,,,,,,63797.0,18251.675,21710.38
,,,,,,,63798.0,18984.145,24999.52
,,,,,,,63799.0,19995.363,29679.46
,,,,,,,63800.0,20414.197,31298.54
,,,,,,,63801.0,20681.108,31601.08
,,,,,,,63802.0,20548.142,31258.93
,,,,,,,63803.0,20177.546,31960.23
,,,,,,,63804.0,19673.361,31233.78
,,,,,,,63805.0,19194.185,29932.57
,,,,,,,63806.0,18606.34,29714.62
,,,,,,,63807.0,18322.697,31126.0
,,,,,,,63808.0,18946.231,33128.06
,,,,,,,63809.0,19084.359,34056.12
,,,,,,,63810.0,18975.156,31308.19
,,,,,,,63811.0,19283.007,27222.58
,,,,,,,63812.0,19416.329,26947.94
,,,,,,,63813.0,18918.107,24126.1
,,,,,,,63814.0,18365.506,21874.44
,,,,,,,63815.0,17552.58,20301.99
,,,,,,,63816.0,16925.219,19806.57
,,,,,,,63817.0,16108.288,18185.15
,,,,,,,63818.0,15937.764,18138.29
,,,,,,,63819.0,16063.254,18207.24
,,,,,,,63820.0,16100.367,18833.12
,,,,,,,63821.0,16460.194,20174.36
,,,,,,,63822.0,17012.172,22269.99
,,,,,,,63823.0,18007.993,23928.18
,,,,,,,63824.0,18826.615,25606.69
,,,,,,,63825.0,19796.715,27972.05
,,,,,,,63826.0,19929.325,28309.51
,,,,,,,63827.0,19850.026,29523.89
,,,,,,,63828.0,19762.272,29465.08
,,,,,,,63829.0,19068.25,27835.51
,,,,,,,63830.0,18460.736,27122.14
,,,,,,,63831.0,18317.535,26506.78
,,,,,,,63832.0,18666.593,27200.76
,,,,,,,63833.0,18936.619,26072.34
,,,,,,,63834.0,19133.22,27117.91
,,,,,,,63835.0,19788.972,27794.24
,,,,,,,63836.0,19674.518,27687.25
,,,,,,,63837.0,18771.88,25233.46
,,,,,,,63838.0,17829.548,23059.56
,,,,,,,63839.0,16948.003,20767.93
,,,,,,,63840.0,15876.265,18298.62
,,,,,,,63841.0,15318.947,16789.95
,,,,,,,63842.0,15086.39,16737.59
,,,,,,,63843.0,15073.663,16793.2
,,,,,,,63844.0,15129.911,17372.68
,,,,,,,63845.0,16052.307,19096.33
,,,,,,,63846.0,18312.907,20601.12
,,,,,,,63847.0,20348.604,21518.97
,,,,,,,63848.0,21010.141,22442.3
,,,,,,,63849.0,20874.683,24624.14
,,,,,,,63850.0,21190.989,25833.27
,,,,,,,63851.0,21163.043,26303.08
,,,,,,,63852.0,20480.235,26504.71
,,,,,,,63853.0,20356.703,25143.68
,,,,,,,63854.0,19945.612,24787.26
,,,,,,,63855.0,19953.711,24847.47
,,,,,,,63856.0,20312.381,25838.54
,,,,,,,63857.0,20828.67,25258.47
,,,,,,,63858.0,20752.397,26367.64
,,,,,,,63859.0,21005.424,26894.38
,,,,,,,63860.0,21142.217,26594.36
,,,,,,,63861.0,20381.0,24479.51
,,,,,,,63862.0,18771.257,22479.41
,,,,,,,63863.0,17105.622,19775.11
,,,,,,,63864.0,16173.97,16236.78
,,,,,,,63865.0,15313.429,15750.28
,,,,,,,63866.0,15568.414,15432.63
,,,,,,,63867.0,14742.316,15855.14
,,,,,,,63868.0,15039.398,16336.8
,,,,,,,63869.0,15562.807,18392.82
,,,,,,,63870.0,18020.364,21013.24
,,,,,,,63871.0,19766.722,24355.96
,,,,,,,63872.0,20340.95,27627.58
,,,,,,,63873.0,20174.253,28700.02
,,,,,,,63874.0,20150.846,28889.88
,,,,,,,63875.0,20146.663,28454.39
,,,,,,,63876.0,19944.633,27558.31
,,,,,,,63877.0,19669.178,26167.15
,,,,,,,63878.0,19471.331,26485.67
,,,,,,,63879.0,19312.555,28744.86
,,,,,,,63880.0,19602.517,31242.91
,,,,,,,63881.0,20085.876,33253.74
,,,,,,,63882.0,20197.749,30071.52
,,,,,,,63883.0,20606.437,26244.09
,,,,,,,63884.0,21330.452,25840.73
,,,,,,,63885.0,20732.194,24727.54
,,,,,,,63886.0,19252.48,20627.43
,,,,,,,63887.0,18441.69,18601.99
,,,,,,,63888.0,17100.104,16861.09
,,,,,,,63889.0,16827.319,15936.12
,,,,,,,63890.0,16889.797,15476.84
,,,,,,,63891.0,16959.751,15933.94
,,,,,,,63892.0,17404.84,16502.5
,,,,,,,63893.0,18331.953,18425.93
,,,,,,,63894.0,20974.007,20740.73
,,,,,,,63895.0,22519.136,24183.13
,,,,,,,63896.0,22646.406,27693.22
,,,,,,,63897.0,21787.111,28506.18
,,,,,,,63898.0,21579.118,28267.21
,,,,,,,63899.0,21553.308,27765.39
,,,,,,,63900.0,21155.923,27019.63
,,,,,,,63901.0,20574.842,25699.51
,,,,,,,63902.0,20299.031,26290.81
,,,,,,,63903.0,19970.443,28836.67
,,,,,,,63904.0,20135.271,31502.36
,,,,,,,63905.0,20549.032,33528.36
,,,,,,,63906.0,20645.241,30320.67
,,,,,,,63907.0,21031.59,26110.56
,,,,,,,63908.0,22019.312,25499.71
,,,,,,,63909.0,21264.236,23781.88
,,,,,,,63910.0,20118.183,19206.23
,,,,,,,63911.0,19241.622,17284.13
,,,,,,,63912.0,17718.298,15750.44
,,,,,,,63913.0,17316.641,14493.75
,,,,,,,63914.0,17481.469,13909.42
,,,,,,,63915.0,17721.769,14130.07
,,,,,,,63916.0,18014.223,14660.67
,,,,,,,63917.0,19367.023,16487.01
,,,,,,,63918.0,21616.765,19116.58
,,,,,,,63919.0,22761.483,22880.23
,,,,,,,63920.0,22178.355,25410.03
,,,,,,,63921.0,21458.167,26093.1
,,,,,,,63922.0,20956.207,25881.11
,,,,,,,63923.0,20833.209,26193.73
,,,,,,,63924.0,20257.201,25961.66
,,,,,,,63925.0,19878.061,25091.79
,,,,,,,63926.0,19685.287,25956.84
,,,,,,,63927.0,19390.964,28437.09
,,,,,,,63928.0,19634.557,31425.96
,,,,,,,63929.0,19863.91,33470.45
,,,,,,,63930.0,19916.242,30604.24
,,,,,,,63931.0,20247.5,26454.95
,,,,,,,63932.0,21190.099,25451.65
,,,,,,,63933.0,19993.939,22370.86
,,,,,,,63934.0,19449.793,19398.83
,,,,,,,63935.0,17402.081,17522.91
,,,,,,,63936.0,16625.645,15838.78
,,,,,,,63937.0,16174.949,15184.77
,,,,,,,63938.0,15842.089,14632.89
,,,,,,,63939.0,15917.561,14923.12
,,,,,,,63940.0,15901.185,15391.57
,,,,,,,63941.0,16990.812,17321.54
,,,,,,,63942.0,18753.012,19961.18
,,,,,,,63943.0,21301.883,23415.67
,,,,,,,63944.0,21909.219,24659.6
,,,,,,,63945.0,22232.645,25278.89
,,,,,,,63946.0,22320.221,25683.55
,,,,,,,63947.0,22349.413,26652.96
,,,,,,,63948.0,21842.024,26459.75
,,,,,,,63949.0,21426.394,25540.36
,,,,,,,63950.0,21336.593,26217.37
,,,,,,,63951.0,20799.745,28498.22
,,,,,,,63952.0,21540.403,31230.82
,,,,,,,63953.0,22300.107,32990.45
,,,,,,,63954.0,22401.656,29943.8
,,,,,,,63955.0,22228.729,25636.24
,,,,,,,63956.0,22594.519,25054.55
,,,,,,,63957.0,21891.953,22577.58
,,,,,,,63958.0,20645.686,19896.18
,,,,,,,63959.0,19562.378,18174.65
,,,,,,,63960.0,18786.476,16523.83
,,,,,,,63961.0,17991.172,15826.9
,,,,,,,63962.0,17669.437,15324.62
,,,,,,,63963.0,17597.614,15532.48
,,,,,,,63964.0,17806.586,15757.93
,,,,,,,63965.0,17736.009,17275.64
,,,,,,,63966.0,19113.284,19807.25
,,,,,,,63967.0,20398.177,23657.7
,,,,,,,63968.0,21644.711,25867.31
,,,,,,,63969.0,22595.053,26906.23
,,,,,,,63970.0,22898.098,27566.02
,,,,,,,63971.0,22933.876,28562.95
,,,,,,,63972.0,22782.487,28112.5
,,,,,,,63973.0,22142.399,27005.26
,,,,,,,63974.0,21943.662,27251.04
,,,,,,,63975.0,21960.127,29183.14
,,,,,,,63976.0,22349.502,31711.7
,,,,,,,63977.0,22763.085,33206.15
,,,,,,,63978.0,22780.173,29946.82
,,,,,,,63979.0,22655.217,25455.56
,,,,,,,63980.0,22525.277,24691.87
,,,,,,,63981.0,22071.733,22287.36
,,,,,,,63982.0,21380.737,19578.92
,,,,,,,63983.0,20501.951,17990.93
,,,,,,,63984.0,19464.745,17396.27
,,,,,,,63985.0,19114.085,15395.96
,,,,,,,63986.0,19012.536,15212.93
,,,,,,,63987.0,19033.985,15106.09
,,,,,,,63988.0,19192.761,15254.4
,,,,,,,63989.0,19192.316,16456.07
,,,,,,,63990.0,20061.846,18153.57
,,,,,,,63991.0,21213.15,19505.81
,,,,,,,63992.0,22047.97,21483.34
,,,,,,,63993.0,22709.863,23979.04
,,,,,,,63994.0,22912.605,25331.28
,,,,,,,63995.0,22553.846,26163.23
,,,,,,,63996.0,22417.587,26649.83
,,,,,,,63997.0,21925.15,25750.9
,,,,,,,63998.0,21466.266,25546.71
,,,,,,,63999.0,21394.977,25678.82
,,,,,,,64000.0,21929.422,26933.25
,,,,,,,64001.0,22437.345,26181.35
,,,,,,,64002.0,22714.936,27115.27
,,,,,,,64003.0,22977.931,27272.0
,,,,,,,64004.0,22807.852,26317.09
,,,,,,,64005.0,22146.582,23844.36
,,,,,,,64006.0,21313.364,21250.26
,,,,,,,64007.0,20371.566,18595.1
,,,,,,,64008.0,19957.271,16198.95
,,,,,,,64009.0,19418.999,14192.91
,,,,,,,64010.0,19671.937,14038.84
,,,,,,,64011.0,19907.698,13809.42
,,,,,,,64012.0,20517.259,14044.4
,,,,,,,64013.0,21890.173,15410.47
,,,,,,,64014.0,24784.987,16422.19
,,,,,,,64015.0,26268.439,16814.62
,,,,,,,64016.0,26114.647,18105.96
,,,,,,,64017.0,26233.551,20548.8
,,,,,,,64018.0,26583.499,21753.42
,,,,,,,64019.0,26088.303,22900.03
,,,,,,,64020.0,25292.999,23898.53
,,,,,,,64021.0,25094.974,23734.31
,,,,,,,64022.0,24667.596,24208.95
,,,,,,,64023.0,24671.601,25226.5
,,,,,,,64024.0,25005.974,27167.8
,,,,,,,64025.0,25489.956,26996.1
,,,,,,,64026.0,25593.997,28556.0
,,,,,,,64027.0,25502.06,29288.59
,,,,,,,64028.0,26150.425,27809.2
,,,,,,,64029.0,24909.32,24457.66
